"","GEOID","NAME","variable","estimate","moe"
"28546","83286","ZCTA5 83286","medincome",55208,7896
"28547","83287","ZCTA5 83287","medincome",49875,8567
"28548","83301","ZCTA5 83301","medincome",45379,2654
"28549","83302","ZCTA5 83302","medincome",27031,4654
"28550","83311","ZCTA5 83311","medincome",47679,10789
"28551","83312","ZCTA5 83312","medincome",30982,10982
"28552","83313","ZCTA5 83313","medincome",48578,8321
"28553","83314","ZCTA5 83314","medincome",39625,8406
"28554","83316","ZCTA5 83316","medincome",39821,5352
"28555","83318","ZCTA5 83318","medincome",44816,3771
"28556","83320","ZCTA5 83320","medincome",52396,16452
"28557","83321","ZCTA5 83321","medincome",42500,17047
"28558","83322","ZCTA5 83322","medincome",NA,NA
"28559","83323","ZCTA5 83323","medincome",57773,9258
"28560","83324","ZCTA5 83324","medincome",51406,9547
"28561","83325","ZCTA5 83325","medincome",55486,6855
"28562","83327","ZCTA5 83327","medincome",42708,8655
"28563","83328","ZCTA5 83328","medincome",53622,8137
"28564","83330","ZCTA5 83330","medincome",38137,6466
"28565","83332","ZCTA5 83332","medincome",36841,3005
"28566","83333","ZCTA5 83333","medincome",65817,8869
"28567","83334","ZCTA5 83334","medincome",38625,9007
"28568","83335","ZCTA5 83335","medincome",42857,7712
"28569","83336","ZCTA5 83336","medincome",51813,5073
"28570","83337","ZCTA5 83337","medincome",NA,NA
"28571","83338","ZCTA5 83338","medincome",44253,4419
"28572","83340","ZCTA5 83340","medincome",51810,6538
"28573","83341","ZCTA5 83341","medincome",49821,5436
"28574","83342","ZCTA5 83342","medincome",50688,14045
"28575","83344","ZCTA5 83344","medincome",44167,8977
"28576","83346","ZCTA5 83346","medincome",49940,3842
"28577","83347","ZCTA5 83347","medincome",52745,4328
"28578","83348","ZCTA5 83348","medincome",71944,60502
"28579","83349","ZCTA5 83349","medincome",45966,4425
"28580","83350","ZCTA5 83350","medincome",44167,2998
"28581","83352","ZCTA5 83352","medincome",42417,3341
"28582","83353","ZCTA5 83353","medincome",63571,12295
"28583","83354","ZCTA5 83354","medincome",NA,NA
"28584","83355","ZCTA5 83355","medincome",48372,6526
"28585","83401","ZCTA5 83401","medincome",47974,2492
"28586","83402","ZCTA5 83402","medincome",47823,3553
"28587","83404","ZCTA5 83404","medincome",60310,4536
"28588","83406","ZCTA5 83406","medincome",64229,4525
"28589","83414","ZCTA5 83414","medincome",60139,50896
"28590","83420","ZCTA5 83420","medincome",45852,9107
"28591","83421","ZCTA5 83421","medincome",NA,NA
"28592","83422","ZCTA5 83422","medincome",51087,5401
"28593","83423","ZCTA5 83423","medincome",34609,19281
"28594","83424","ZCTA5 83424","medincome",NA,NA
"28595","83425","ZCTA5 83425","medincome",44205,16718
"28596","83427","ZCTA5 83427","medincome",60500,9794
"28597","83428","ZCTA5 83428","medincome",45893,11246
"28598","83429","ZCTA5 83429","medincome",60536,21645
"28599","83431","ZCTA5 83431","medincome",46771,10621
"28600","83433","ZCTA5 83433","medincome",NA,NA
"28601","83434","ZCTA5 83434","medincome",56875,8957
"28602","83435","ZCTA5 83435","medincome",46667,10484
"28603","83436","ZCTA5 83436","medincome",50000,7099
"28604","83440","ZCTA5 83440","medincome",33202,2109
"28605","83442","ZCTA5 83442","medincome",58048,3809
"28606","83443","ZCTA5 83443","medincome",37361,10668
"28607","83444","ZCTA5 83444","medincome",29250,11636
"28608","83445","ZCTA5 83445","medincome",49781,7261
"28609","83446","ZCTA5 83446","medincome",17969,1410
"28610","83448","ZCTA5 83448","medincome",48419,5811
"28611","83449","ZCTA5 83449","medincome",47750,11832
"28612","83450","ZCTA5 83450","medincome",43958,8465
"28613","83451","ZCTA5 83451","medincome",51250,13303
"28614","83452","ZCTA5 83452","medincome",68348,9263
"28615","83454","ZCTA5 83454","medincome",38750,7974
"28616","83455","ZCTA5 83455","medincome",60052,15969
"28617","83460","ZCTA5 83460","medincome",NA,NA
"28618","83462","ZCTA5 83462","medincome",32791,8350
"28619","83463","ZCTA5 83463","medincome",32308,14199
"28620","83464","ZCTA5 83464","medincome",34219,10582
"28621","83465","ZCTA5 83465","medincome",73125,20546
"28622","83466","ZCTA5 83466","medincome",56333,22914
"28623","83467","ZCTA5 83467","medincome",34349,4066
"28624","83468","ZCTA5 83468","medincome",40625,29922
"28625","83469","ZCTA5 83469","medincome",36042,33276
"28626","83501","ZCTA5 83501","medincome",49476,2688
"28627","83520","ZCTA5 83520","medincome",44375,36664
"28628","83522","ZCTA5 83522","medincome",48068,7543
"28629","83523","ZCTA5 83523","medincome",43409,4772
"28630","83524","ZCTA5 83524","medincome",49318,6108
"28631","83525","ZCTA5 83525","medincome",22083,15995
"28632","83526","ZCTA5 83526","medincome",52981,6179
"28633","83530","ZCTA5 83530","medincome",42656,7951
"28634","83533","ZCTA5 83533","medincome",41042,13960
"28635","83535","ZCTA5 83535","medincome",47109,14548
"28636","83536","ZCTA5 83536","medincome",33879,2323
"28637","83537","ZCTA5 83537","medincome",52313,16642
"28638","83539","ZCTA5 83539","medincome",36722,4315
"28639","83540","ZCTA5 83540","medincome",44091,6583
"28640","83541","ZCTA5 83541","medincome",40147,6869
"28641","83542","ZCTA5 83542","medincome",33750,25874
"28642","83543","ZCTA5 83543","medincome",47500,5810
"28643","83544","ZCTA5 83544","medincome",40636,3892
"28644","83545","ZCTA5 83545","medincome",49479,9769
"28645","83546","ZCTA5 83546","medincome",38250,16937
"28646","83547","ZCTA5 83547","medincome",21563,11631
"28647","83548","ZCTA5 83548","medincome",46250,14829
"28648","83549","ZCTA5 83549","medincome",33977,8894
"28649","83552","ZCTA5 83552","medincome",31435,7038
"28650","83553","ZCTA5 83553","medincome",40588,11808
"28651","83554","ZCTA5 83554","medincome",51964,35397
"28652","83555","ZCTA5 83555","medincome",34286,8949
"28653","83601","ZCTA5 83601","medincome",36094,15354
"28654","83602","ZCTA5 83602","medincome",NA,NA
"28655","83604","ZCTA5 83604","medincome",43500,20927
"28656","83605","ZCTA5 83605","medincome",41107,2014
"28657","83607","ZCTA5 83607","medincome",48223,3598
"28658","83610","ZCTA5 83610","medincome",35357,7094
"28659","83611","ZCTA5 83611","medincome",50758,7134
"28660","83612","ZCTA5 83612","medincome",39537,5098
"28661","83615","ZCTA5 83615","medincome",44400,25218
"28662","83616","ZCTA5 83616","medincome",82654,3902
"28663","83617","ZCTA5 83617","medincome",40115,2980
"28664","83619","ZCTA5 83619","medincome",48775,2825
"28665","83622","ZCTA5 83622","medincome",48287,9014
"28666","83623","ZCTA5 83623","medincome",28600,4049
"28667","83624","ZCTA5 83624","medincome",41429,8010
"28668","83626","ZCTA5 83626","medincome",48000,9196
"28669","83627","ZCTA5 83627","medincome",31731,12917
"28670","83628","ZCTA5 83628","medincome",36272,4039
"28671","83629","ZCTA5 83629","medincome",41489,5621
"28672","83631","ZCTA5 83631","medincome",27772,6658
"28673","83632","ZCTA5 83632","medincome",58571,24766
"28674","83633","ZCTA5 83633","medincome",40395,11781
"28675","83634","ZCTA5 83634","medincome",60999,5252
"28676","83636","ZCTA5 83636","medincome",NA,NA
"28677","83637","ZCTA5 83637","medincome",28750,14996
"28678","83638","ZCTA5 83638","medincome",56307,7805
"28679","83639","ZCTA5 83639","medincome",31705,10553
"28680","83641","ZCTA5 83641","medincome",41360,5525
"28681","83642","ZCTA5 83642","medincome",63400,2683
"28682","83643","ZCTA5 83643","medincome",NA,NA
"28683","83644","ZCTA5 83644","medincome",51686,6791
"28684","83645","ZCTA5 83645","medincome",37941,4853
"28685","83646","ZCTA5 83646","medincome",66058,2588
"28686","83647","ZCTA5 83647","medincome",47830,5284
"28687","83648","ZCTA5 83648","medincome",40259,3390
"28688","83650","ZCTA5 83650","medincome",44750,19602
"28689","83651","ZCTA5 83651","medincome",39037,2734
"28690","83654","ZCTA5 83654","medincome",41198,4723
"28691","83655","ZCTA5 83655","medincome",41726,5807
"28692","83656","ZCTA5 83656","medincome",47083,14049
"28693","83657","ZCTA5 83657","medincome",44063,20947
"28694","83660","ZCTA5 83660","medincome",44545,6754
"28695","83661","ZCTA5 83661","medincome",44900,6041
"28696","83666","ZCTA5 83666","medincome",NA,NA
"28697","83669","ZCTA5 83669","medincome",59853,11145
"28698","83670","ZCTA5 83670","medincome",50000,16727
"28699","83671","ZCTA5 83671","medincome",NA,NA
"28700","83672","ZCTA5 83672","medincome",37679,4906
"28701","83676","ZCTA5 83676","medincome",41875,4474
"28702","83677","ZCTA5 83677","medincome",41731,22409
"28703","83686","ZCTA5 83686","medincome",48265,2174
"28704","83687","ZCTA5 83687","medincome",48129,3410
"28705","83702","ZCTA5 83702","medincome",54155,4776
"28706","83703","ZCTA5 83703","medincome",50185,3558
"28707","83704","ZCTA5 83704","medincome",45366,3317
"28708","83705","ZCTA5 83705","medincome",39961,3564
"28709","83706","ZCTA5 83706","medincome",46191,4320
"28710","83709","ZCTA5 83709","medincome",68098,3201
"28711","83712","ZCTA5 83712","medincome",70933,9840
"28712","83713","ZCTA5 83713","medincome",61451,3829
"28713","83714","ZCTA5 83714","medincome",47105,4298
"28714","83716","ZCTA5 83716","medincome",80133,7204
"28715","83801","ZCTA5 83801","medincome",51952,7958
"28716","83802","ZCTA5 83802","medincome",32500,3454
"28717","83803","ZCTA5 83803","medincome",NA,NA
"28718","83804","ZCTA5 83804","medincome",55556,18039
"28719","83805","ZCTA5 83805","medincome",39320,5099
"28720","83806","ZCTA5 83806","medincome",36563,7099
"28721","83808","ZCTA5 83808","medincome",31250,11029
"28722","83809","ZCTA5 83809","medincome",68681,60268
"28723","83810","ZCTA5 83810","medincome",59531,17511
"28724","83811","ZCTA5 83811","medincome",24583,9769
"28725","83812","ZCTA5 83812","medincome",25625,13804
"28726","83813","ZCTA5 83813","medincome",62542,31921
"28727","83814","ZCTA5 83814","medincome",44803,3580
"28728","83815","ZCTA5 83815","medincome",47369,4334
"28729","83821","ZCTA5 83821","medincome",62500,23687
"28730","83822","ZCTA5 83822","medincome",46012,3163
"28731","83823","ZCTA5 83823","medincome",46250,5175
"28732","83824","ZCTA5 83824","medincome",36250,6406
"28733","83825","ZCTA5 83825","medincome",55417,27295
"28734","83826","ZCTA5 83826","medincome",NA,NA
"28735","83827","ZCTA5 83827","medincome",26875,9386
"28736","83830","ZCTA5 83830","medincome",35491,6389
"28737","83832","ZCTA5 83832","medincome",63125,9448
"28738","83833","ZCTA5 83833","medincome",60926,13352
"28739","83834","ZCTA5 83834","medincome",60119,20579
"28740","83835","ZCTA5 83835","medincome",62262,5731
"28741","83836","ZCTA5 83836","medincome",47135,11652
"28742","83837","ZCTA5 83837","medincome",39183,7644
"28743","83839","ZCTA5 83839","medincome",39969,8715
"28744","83840","ZCTA5 83840","medincome",45833,16697
"28745","83841","ZCTA5 83841","medincome",36964,16529
"28746","83842","ZCTA5 83842","medincome",NA,NA
"28747","83843","ZCTA5 83843","medincome",37544,3445
"28748","83844","ZCTA5 83844","medincome",NA,NA
"28749","83845","ZCTA5 83845","medincome",39412,18076
"28750","83846","ZCTA5 83846","medincome",37125,10903
"28751","83847","ZCTA5 83847","medincome",38523,11055
"28752","83848","ZCTA5 83848","medincome",27679,13763
"28753","83849","ZCTA5 83849","medincome",36250,9050
"28754","83850","ZCTA5 83850","medincome",36806,8541
"28755","83851","ZCTA5 83851","medincome",37688,5922
"28756","83852","ZCTA5 83852","medincome",30052,6824
"28757","83854","ZCTA5 83854","medincome",49920,2684
"28758","83855","ZCTA5 83855","medincome",51157,7689
"28759","83856","ZCTA5 83856","medincome",39776,4173
"28760","83857","ZCTA5 83857","medincome",49306,10486
"28761","83858","ZCTA5 83858","medincome",53960,3850
"28762","83860","ZCTA5 83860","medincome",49589,8885
"28763","83861","ZCTA5 83861","medincome",48167,3067
"28764","83864","ZCTA5 83864","medincome",45461,5384
"28765","83866","ZCTA5 83866","medincome",NA,NA
"28766","83867","ZCTA5 83867","medincome",47471,32001
"28767","83868","ZCTA5 83868","medincome",28304,8064
"28768","83869","ZCTA5 83869","medincome",46048,7082
"28769","83870","ZCTA5 83870","medincome",32250,8322
"28770","83871","ZCTA5 83871","medincome",59250,5267
"28771","83872","ZCTA5 83872","medincome",98438,30071
"28772","83873","ZCTA5 83873","medincome",36144,4401
"28773","83874","ZCTA5 83874","medincome",NA,NA
"28774","83876","ZCTA5 83876","medincome",52604,5170
"28775","84001","ZCTA5 84001","medincome",71500,13406
"28776","84002","ZCTA5 84002","medincome",65833,43666
"28777","84003","ZCTA5 84003","medincome",82623,4011
"28778","84004","ZCTA5 84004","medincome",104183,8351
"28779","84005","ZCTA5 84005","medincome",71388,3936
"28780","84006","ZCTA5 84006","medincome",73875,30682
"28781","84007","ZCTA5 84007","medincome",66776,6195
"28782","84010","ZCTA5 84010","medincome",64370,1898
"28783","84013","ZCTA5 84013","medincome",67500,28231
"28784","84014","ZCTA5 84014","medincome",80729,4222
"28785","84015","ZCTA5 84015","medincome",60716,1899
"28786","84017","ZCTA5 84017","medincome",67143,11384
"28787","84018","ZCTA5 84018","medincome",NA,NA
"28788","84020","ZCTA5 84020","medincome",105118,5868
"28789","84021","ZCTA5 84021","medincome",49726,3605
"28790","84022","ZCTA5 84022","medincome",80714,36438
"28791","84023","ZCTA5 84023","medincome",64375,34876
"28792","84024","ZCTA5 84024","medincome",48594,18206
"28793","84025","ZCTA5 84025","medincome",95755,4622
"28794","84026","ZCTA5 84026","medincome",45242,7038
"28795","84027","ZCTA5 84027","medincome",40161,13222
"28796","84028","ZCTA5 84028","medincome",44063,13365
"28797","84029","ZCTA5 84029","medincome",64516,6894
"28798","84031","ZCTA5 84031","medincome",70417,29428
"28799","84032","ZCTA5 84032","medincome",69281,7049
"28800","84033","ZCTA5 84033","medincome",77917,13653
"28801","84034","ZCTA5 84034","medincome",29375,24933
"28802","84035","ZCTA5 84035","medincome",75938,57288
"28803","84036","ZCTA5 84036","medincome",71220,10640
"28804","84037","ZCTA5 84037","medincome",90912,3628
"28805","84038","ZCTA5 84038","medincome",70000,15914
"28806","84039","ZCTA5 84039","medincome",79250,38425
"28807","84040","ZCTA5 84040","medincome",87971,4487
"28808","84041","ZCTA5 84041","medincome",60056,2501
"28809","84042","ZCTA5 84042","medincome",84583,8056
"28810","84043","ZCTA5 84043","medincome",79982,2608
"28811","84044","ZCTA5 84044","medincome",55641,2604
"28812","84045","ZCTA5 84045","medincome",84561,5125
"28813","84046","ZCTA5 84046","medincome",76875,33369
"28814","84047","ZCTA5 84047","medincome",53088,2220
"28815","84049","ZCTA5 84049","medincome",78459,20531
"28816","84050","ZCTA5 84050","medincome",80064,7863
"28817","84051","ZCTA5 84051","medincome",73611,10734
"28818","84052","ZCTA5 84052","medincome",60000,15591
"28819","84053","ZCTA5 84053","medincome",57188,9440
"28820","84054","ZCTA5 84054","medincome",71875,3074
"28821","84055","ZCTA5 84055","medincome",70167,8448
"28822","84056","ZCTA5 84056","medincome",48971,5304
"28823","84057","ZCTA5 84057","medincome",53848,2296
"28824","84058","ZCTA5 84058","medincome",52630,2547
"28825","84060","ZCTA5 84060","medincome",106167,10585
"28826","84061","ZCTA5 84061","medincome",37390,28649
"28827","84062","ZCTA5 84062","medincome",68180,3373
"28828","84063","ZCTA5 84063","medincome",54375,28002
"28829","84064","ZCTA5 84064","medincome",49688,6848
"28830","84065","ZCTA5 84065","medincome",87837,3124
"28831","84066","ZCTA5 84066","medincome",65571,3334
"28832","84067","ZCTA5 84067","medincome",64569,2605
"28833","84069","ZCTA5 84069","medincome",54750,27810
"28834","84070","ZCTA5 84070","medincome",62552,5203
"28835","84071","ZCTA5 84071","medincome",76607,23810
"28836","84072","ZCTA5 84072","medincome",41806,9307
"28837","84073","ZCTA5 84073","medincome",101750,23594
"28838","84074","ZCTA5 84074","medincome",64908,3148
"28839","84075","ZCTA5 84075","medincome",88170,4286
"28840","84076","ZCTA5 84076","medincome",83646,10908
"28841","84078","ZCTA5 84078","medincome",68918,3277
"28842","84080","ZCTA5 84080","medincome",51250,25402
"28843","84081","ZCTA5 84081","medincome",79309,3002
"28844","84082","ZCTA5 84082","medincome",71750,14689
"28845","84083","ZCTA5 84083","medincome",29327,6286
"28846","84084","ZCTA5 84084","medincome",66480,3383
"28847","84085","ZCTA5 84085","medincome",70750,67561
"28848","84086","ZCTA5 84086","medincome",65000,13892
"28849","84087","ZCTA5 84087","medincome",84418,3778
"28850","84088","ZCTA5 84088","medincome",64468,2608
"28851","84092","ZCTA5 84092","medincome",107269,4997
"28852","84093","ZCTA5 84093","medincome",97299,3736
"28853","84094","ZCTA5 84094","medincome",74118,4347
"28854","84095","ZCTA5 84095","medincome",95739,3177
"28855","84096","ZCTA5 84096","medincome",87723,6800
"28856","84097","ZCTA5 84097","medincome",74264,3123
"28857","84098","ZCTA5 84098","medincome",112278,11750
"28858","84101","ZCTA5 84101","medincome",52428,7583
"28859","84102","ZCTA5 84102","medincome",38802,2216
"28860","84103","ZCTA5 84103","medincome",62254,3573
"28861","84104","ZCTA5 84104","medincome",38636,1887
"28862","84105","ZCTA5 84105","medincome",71872,4121
"28863","84106","ZCTA5 84106","medincome",60752,2616
"28864","84107","ZCTA5 84107","medincome",48772,1776
"28865","84108","ZCTA5 84108","medincome",90741,5998
"28866","84109","ZCTA5 84109","medincome",79816,5694
"28867","84111","ZCTA5 84111","medincome",32955,2580
"28868","84112","ZCTA5 84112","medincome",NA,NA
"28869","84113","ZCTA5 84113","medincome",NA,NA
"28870","84115","ZCTA5 84115","medincome",34572,3503
"28871","84116","ZCTA5 84116","medincome",41651,2680
"28872","84117","ZCTA5 84117","medincome",66773,3271
"28873","84118","ZCTA5 84118","medincome",62203,1557
"28874","84119","ZCTA5 84119","medincome",46873,2063
"28875","84120","ZCTA5 84120","medincome",59534,2722
"28876","84121","ZCTA5 84121","medincome",78718,4986
"28877","84123","ZCTA5 84123","medincome",50847,2765
"28878","84124","ZCTA5 84124","medincome",72431,5649
"28879","84128","ZCTA5 84128","medincome",66578,3067
"28880","84144","ZCTA5 84144","medincome",85673,37174
"28881","84180","ZCTA5 84180","medincome",NA,NA
